"Source.Name","Nombre","Valoracion","Club","División","Edad","Posición","Valor de traspaso","Sueldo","Vis","Vel","Val","1v1","Lib","Lej","Téc","Tal","Ser","Sq L","Pue","Cór","Saq","SAL","Sac","Res","Rem","Reg","Ref","Fís","Pen","Pas","Mar","Mdo","Lid","JEq","Puñ","Fue","Exc","Equ","Ent","Det","Dmq","Dec","Ctr","Cnc","Com","Col","Cen","Cab","Blo","Ant","Sal.1","Aér","Agr","Agi","Ace","Rec","Inf"
"LA LIGA.html","David Ruiz","38","Valencia","Primera División española","18","DF/CR/ME/MP (I)","160m € - 450m €","2.600 € p/m","6","14","8","1","2","5","7","9","8","5","3","4","3","1","9","9","6","11","2","12","5","11","6","3","1","6","1","4","1","3","9","17","8","7","9","4","2","7","10","7","3","4","9","2","7","11","14","- -  -",""
"LA LIGA.html","Esteban Saveljich","64","Vallecano","Primera División española","30","DF (C)","140m € - 6,8M €","43.000 € p/m","6","13","15","3","5","5","10","5","12","7","1","4","1","1","13","15","5","6","4","12","6","11","14","1","16","14","2","15","3","12","13","12","7","13","9","14","3","14","5","14","1","13","15","2","11","11","12","- -  -",""
"LA LIGA.html","Óscar Valentín","59","Vallecano","Primera División española","26","MC, ME (C)","45m € - 5,6M €","35.000 € p/m","11","12","14","3","10","10","13","9","13","8","3","8","2","1","15","14","11","12","2","11","9","13","12","2","14","17","4","11","3","12","12","14","11","13","13","13","3","13","8","9","1","14","8","2","11","11","12","- -  -",""
"LA LIGA.html","Sergi Guardiola","66","Vallecano","Primera División española","30","MP (DIC), DL (C)","300m € - 3,1M €","69.000 € p/m","12","14","13","2","9","12","13","10","14","7","1","7","1","3","14","12","14","13","1","15","12","13","3","1","12","12","2","14","3","11","4","16","15","13","12","13","2","10","12","14","1","13","14","2","11","12","12","- -  -",""
"LA LIGA.html","Nikola Maraš","63","Vallecano","Primera División española","25","DF (C)","1,4M € - 3M €","41.000 € p/m","11","11","14","1","8","7","11","10","11","7","2","7","2","2","14","13","8","8","2","14","10","12","13","1","16","13","3","15","3","12","14","13","8","13","11","14","1","14","7","13","2","12","14","2","12","12","11","- -  -",""
"LA LIGA.html","Santi Comesaña","62","Vallecano","Primera División española","24","MC, ME (C)","400m € - 4M €","14.000 € p/m","12","13","12","1","7","10","13","11","11","6","2","9","2","2","14","13","11","11","2","15","7","12","12","3","14","12","3","14","2","12","11","14","11","14","12","12","4","14","10","13","2","13","11","2","12","13","12","- -  -",""
"LA LIGA.html","Kévin Rodrigues","62","Vallecano","Primera División española","27","DF/CR/MP (I)","250m € - 2,5M €","40.500 € p/m","12","14","13","2","10","12","14","13","12","8","2","11","2","2","13","13","11","13","1","13","11","13","13","3","11","15","2","9","2","15","12","8","12","12","13","13","2","13","12","6","2","13","6","2","13","14","14","- -  -",""
"LA LIGA.html","Jesús Ares","33","Vigo","Primera División española","17","DL (C)","50m € - 150m €","1.500 € p/m","5","11","7","2","6","5","4","6","10","1","1","1","1","2","7","8","9","13","1","11","6","5","3","1","1","6","1","9","2","2","3","8","12","6","8","5","3","4","4","14","3","10","10","2","5","9","13","- -  -",""
"LA LIGA.html","Javi Castro","53","Vigo","Primera División española","20","DF (IC), CR (I)","230m € - 2,3M €","10.750 € p/m","7","12","11","3","7","8","10","5","8","6","2","5","3","1","10","9","9","2","1","13","5","9","14","3","14","10","3","8","1","10","14","14","8","15","11","11","3","13","5","9","2","11","12","2","9","10","12","- -  -",""
"LA LIGA.html","Kevin","64","Vigo","Primera División española","28","DF/CR (D)","300m € - 7,6M €","45.500 € p/m","11","14","12","1","10","11","11","11","15","13","3","8","3","3","15","13","6","13","4","13","8","13","12","3","9","13","2","11","1","11","13","13","12","13","11","13","3","14","12","12","2","14","6","2","13","13","14","- -  -",""
"LA LIGA.html","David De la Iglesia","41","Vigo","Primera División española","18","ME (C)","26m € - 250m €","3.200 € p/m","10","14","6","1","7","9","13","8","9","3","3","7","2","2","13","10","6","7","2","8","5","14","9","2","10","9","3","6","2","5","7","10","5","11","14","9","2","6","7","4","3","9","5","2","11","13","11","- -  -",""
"LA LIGA.html","Brais Penela","39","Vigo","Primera División española","17","DL (C)","40m € - 400m €","2.300 € p/m","8","9","8","3","7","8","9","8","7","1","1","7","1","3","8","9","14","10","1","13","8","6","7","3","1","5","3","5","1","8","5","5","13","11","14","6","1","4","6","13","1","13","9","2","5","8","11","- -  -",""
"LA LIGA.html","Yoel Lago","29","Vigo","Primera División española","16","ME/MP (C)","14m € - 140m €","1.500 € p/m","11","12","2","2","5","7","7","6","7","6","2","6","1","1","12","11","8","8","2","7","4","4","4","3","6","8","2","4","1","8","4","5","7","13","7","8","1","6","7","6","1","5","5","2","14","12","14","- -  -",""
"LA LIGA.html","Álex Comparada","30","Vigo","Primera División española","17","DL (C)","0 € - 80m €","1.200 € p/m","8","6","6","2","6","7","11","10","9","1","1","6","2","1","8","6","14","12","4","14","4","7","6","3","2","6","3","7","3","6","1","16","9","13","9","7","3","5","4","7","2","8","10","2","11","7","9","- -  -",""
"LA LIGA.html","Lucas Antañón","34","Vigo","Primera División española","18","ME (C)","4m € - 40m €","1.400 € p/m","14","11","7","2","5","9","12","5","7","5","1","3","4","3","5","10","7","7","1","15","3","7","9","2","10","7","1","5","2","4","7","15","4","13","14","7","2","6","4","3","3","8","9","2","9","11","13","- -  -",""
"LA LIGA.html","Tiago Geralnik","43","Villarreal","Primera División española","18","MP (C)","400m € - 4,1M €","4.500 € p/m","12","13","5","3","13","12","12","10","6","2","2","9","3","3","8","6","12","8","3","15","4","13","6","4","2","7","2","5","1","7","8","14","13","12","13","7","4","8","6","5","3","8","6","2","12","13","13","- -  -",""
"LA LIGA.html","Moi Gómez","71","Villarreal","Primera División española","26","ME (C), MP (IC)","12,5M € - 18,5M €","118.000 € p/m","15","12","9","1","12","14","16","15","12","8","2","13","3","3","14","13","13","13","2","13","12","15","7","2","8","14","2","11","2","14","10","14","14","14","15","12","2","11","14","8","3","13","7","2","8","14","12","- -  -",""
"LA LIGA.html","Samuel Chukwueze","70","Villarreal","Primera División española","22","ME (D), MP (DI)","21M € - 31M €","111.000 € p/m","10","16","11","1","12","11","17","16","12","8","1","8","3","1","13","15","11","17","2","12","7","14","8","1","4","10","2","10","2","13","8","16","10","9","14","9","1","8","13","12","2","12","7","2","11","14","16","- -  -",""
"LA LIGA.html","Alfonso Pedraza","71","Villarreal","Primera División española","25","DF/CR/ME/MP (I)","13M € - 19M €","124.000 € p/m","11","16","12","2","9","12","12","12","11","13","1","12","1","1","14","15","11","12","3","14","11","12","11","3","9","14","1","12","1","12","11","13","15","12","12","14","2","13","15","12","1","14","11","2","16","13","15","- -  -",""
"LA LIGA.html","Alejandro Jiménez","30","Villarreal","Primera División española","17","ME (C)","24m € - 230m €","1.300 € p/m","12","12","4","1","5","4","7","5","4","2","3","5","3","3","12","7","4","3","1","14","1","13","7","1","9","7","1","5","1","5","4","7","5","13","8","5","2","4","5","5","2","7","8","2","10","13","11","- -  -",""
"LA LIGA.html","Marcos Sánchez","31","Villarreal","Primera División española","17","DF (D)","16m € - 160m €","1.300 € p/m","6","14","8","1","1","7","8","5","6","7","2","5","1","2","8","9","3","6","2","10","6","6","11","2","4","8","3","7","2","8","14","7","7","15","7","7","3","8","7","6","3","9","11","2","11","13","10","- -  -",""
"LIGUE 1.html","Enzo Ebosse","53","Angers SCO","Ligue 1 Uber Eats","22","DF (IC), CR (I)","350m € - 3,5M €","21.500 € p/m","11","13","13","1","6","6","11","9","11","11","1","7","1","1","13","14","5","10","1","12","6","12","13","1","7","13","1","13","3","11","14","11","11","10","12","10","2","12","11","13","3","12","12","2","10","13","13","- -  -",""
"LIGUE 1.html","Sandro Bertolucci","33","AS Monaco","Ligue 1 Uber Eats","16","DL (C)","50m € - 500m €","2.800 € p/m","4","13","3","3","5","6","7","11","11","4","3","4","2","3","6","6","13","13","3","13","6","6","1","3","2","5","1","5","2","6","3","14","10","9","7","3","1","4","4","13","1","9","9","2","9","13","13","- -  -",""
"LIGUE 1.html","Aurélien Tchouameni","68","AS Monaco","Ligue 1 Uber Eats","21","ME (C)","76M € - 112M €","83.000 € p/m","14","13","16","3","6","8","13","13","14","8","1","8","1","1","16","16","6","12","4","16","10","14","13","3","10","14","2","16","1","14","16","14","13","13","13","13","3","13","10","14","2","15","14","2","15","13","14","- -  -",""
"LIGUE 1.html","Denis Bouanga","66","AS Saint-Etienne","Ligue 1 Uber Eats","26","ME (I), MP (DI)","7M € - 8,2M €","89.500 € p/m","12","14","8","2","14","13","14","14","14","5","3","12","1","1","14","14","13","15","3","14","14","12","5","2","8","10","2","11","2","12","5","14","14","13","14","11","3","8","12","8","2","13","10","2","8","13","15","- -  -",""
"LIGUE 1.html","Assane Dioussé","53","AS Saint-Etienne","Ligue 1 Uber Eats","23","MC","700m € - 1,5M €","45.500 € p/m","10","12","14","1","7","9","12","11","12","5","3","7","1","1","14","13","5","9","2","15","8","12","13","1","11","14","1","10","3","12","14","15","11","12","11","7","2","12","9","9","3","11","8","2","12","14","12","- -  -",""
"LIGUE 1.html","Harold Moukoudi","62","AS Saint-Etienne","Ligue 1 Uber Eats","24","DF (C), MC","3,2M € - 6,2M €","120.000 € p/m","8","13","15","3","5","7","12","9","13","6","3","2","2","4","15","14","4","8","1","15","10","11","14","1","10","13","4","16","2","15","14","15","8","12","12","12","2","13","6","14","3","12","15","2","14","11","12","- -  -",""
"LIGUE 1.html","Timothée Pembélé","55","Bordeaux","Ligue 1 Uber Eats","18","DF (DC)","450m € - 8M €","25.000 € p/m","10","14","12","2","9","7","12","12","13","11","3","6","3","3","15","12","10","13","1","15","9","12","11","1","8","14","1","14","4","14","12","14","10","9","12","11","4","12","13","15","1","11","13","2","12","12","13","- -  -",""
"LIGUE 1.html","Mehdi Zerkane","58","Bordeaux","Ligue 1 Uber Eats","21","ME (D), MP (DC)","300m € - 3,1M €","22.500 € p/m","14","12","12","2","11","10","14","13","13","5","3","11","4","2","13","13","8","14","3","13","12","15","5","1","9","12","3","10","2","12","9","15","12","13","14","8","1","7","11","9","3","11","12","2","9","14","12","- -  -",""
"LIGUE 1.html","Enock Kwateng","63","Bordeaux","Ligue 1 Uber Eats","24","DF/CR (D)","200m € - 6,6M €","40.000 € p/m","12","14","13","1","4","9","10","11","11","6","4","5","4","3","14","13","7","12","1","13","7","13","12","2","10","12","3","14","2","13","15","14","13","13","12","12","3","11","14","11","3","13","11","2","10","14","13","- -  -",""
"LIGUE 1.html","Marius Castant","33","Brest","Ligue 1 Uber Eats","16","MP (DIC)","130m € - 375m €","2.800 € p/m","7","13","5","4","4","7","11","9","9","1","3","5","1","3","12","13","7","13","2","15","3","8","2","3","6","7","3","3","1","6","3","9","5","6","10","3","3","3","5","1","2","4","3","2","7","13","13","- -  -",""
"LIGUE 1.html","Gabriel Le Guen","32","Brest","Ligue 1 Uber Eats","17","DF (C)","4,5m € - 45m €","2.800 € p/m","5","10","8","1","1","1","4","5","3","1","2","2","1","3","6","11","1","2","1","7","1","6","13","3","9","5","1","6","3","6","9","5","3","13","6","8","3","11","4","13","2","11","13","2","11","11","12","- -  -",""
"LIGUE 1.html","Haris Belkebla","63","Brest","Ligue 1 Uber Eats","27","MC, ME (C)","3,1M € - 6M €","30.000 € p/m","12","13","15","1","9","10","13","12","13","7","2","10","3","3","16","16","10","12","1","15","9","14","11","2","12","14","3","11","3","15","14","14","12","13","13","14","2","12","10","8","3","12","8","2","14","12","13","- -  -",""
"LIGUE 1.html","Julien Faussurier","60","Brest","Ligue 1 Uber Eats","34","DF/CR/ME (D)","30m € - 300m €","23.500 € p/m","14","12","14","3","10","11","13","8","14","12","3","12","3","2","13","12","6","12","2","17","7","13","10","1","12","15","1","12","4","14","11","15","14","13","13","14","1","10","14","8","1","12","6","2","11","13","11","- -  -",""
"LIGUE 1.html","Maxime Dagorn","32","Brest","Ligue 1 Uber Eats","17","DL (C)","10m € - 95m €","2.800 € p/m","6","14","7","3","6","7","12","11","10","1","2","4","1","2","8","7","14","12","1","15","9","7","6","3","1","6","2","2","1","7","1","18","5","4","14","5","3","3","4","14","3","7","1","2","15","14","14","- -  -",""
"LIGUE 1.html","Steve Mounié","62","Brest","Ligue 1 Uber Eats","26","DL (C)","100m € - 5,4M €","45.500 € p/m","12","13","13","2","6","11","12","11","12","5","1","8","3","3","13","13","12","12","2","12","12","12","8","3","11","11","1","15","3","14","7","11","12","11","12","12","1","12","7","17","3","12","17","2","9","13","13","- -  -",""
"LIGUE 1.html","Martín Satriano","59","Brest","Ligue 1 Uber Eats","20","DL (C)","12,5M € - 18,5M €","51.500 € p/m","11","12","11","2","8","11","13","13","12","5","1","5","3","1","13","15","14","10","3","14","12","11","5","2","11","10","3","12","3","13","5","15","12","12","12","11","1","8","8","14","1","14","14","2","12","12","12","- -  -",""
"LIGUE 1.html","Lucas Da Cunha","59","Clermont","Ligue 1 Uber Eats","20","MP (DI)","500m € - 6,8M €","27.500 € p/m","13","13","7","1","10","11","16","15","11","6","2","10","3","1","10","13","8","14","3","12","10","12","6","1","7","13","2","8","2","13","6","13","13","12","14","11","3","5","13","7","2","11","7","2","9","13","12","- -  -",""
"LIGUE 1.html","Luca Guidoni","33","FC Lorient","Ligue 1 Uber Eats","17","ME (C)","45m € - 425m €","2.800 € p/m","11","14","6","1","5","8","8","5","10","5","2","3","4","1","11","7","7","5","1","12","4","12","9","1","7","7","3","5","3","7","10","4","5","11","9","3","2","8","6","2","3","6","11","2","12","14","14","- -  -",""
"LIGUE 1.html","Quentin Boisgard","62","FC Lorient","Ligue 1 Uber Eats","24","ME/MP (DIC)","375m € - 3,6M €","31.000 € p/m","14","12","8","1","12","11","15","15","11","3","3","13","2","3","12","12","11","14","1","13","14","12","7","2","9","13","4","12","2","13","6","2","12","13","15","12","1","12","12","4","4","12","7","2","5","14","14","- -  -",""
"LIGUE 1.html","Thomas Monconduit","61","FC Lorient","Ligue 1 Uber Eats","30","MC, ME (C)","375m € - 3,8M €","50.000 € p/m","7","12","15","3","6","16","13","8","13","7","2","9","4","2","15","14","9","12","1","14","6","14","12","2","13","14","3","13","2","14","11","15","10","14","13","14","1","13","12","10","1","13","12","2","13","9","11","- -  -",""
"LIGUE 1.html","Melvyn Muenda","31","FC Lorient","Ligue 1 Uber Eats","16","DF/CR (D)","35m € - 375m €","2.800 € p/m","6","11","9","3","1","3","9","5","8","4","2","1","3","3","8","9","3","7","2","10","3","9","7","2","9","8","1","6","4","8","9","15","2","10","9","12","2","9","6","8","3","8","14","2","9","12","12","- -  -",""
"LIGUE 1.html","Terem Moffi","65","FC Lorient","Ligue 1 Uber Eats","22","DL (C)","9,6M € - 12M €","56.000 € p/m","12","14","14","2","9","9","13","12","13","7","4","7","2","1","13","13","13","12","3","14","13","13","8","2","7","12","2","17","2","16","8","13","11","11","12","12","2","10","8","13","2","13","14","2","12","13","15","- -  -",""
